Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit
ORD10901,2025-03-31,Customer 80,Corporate,South,Bengaluru,Technology,Monitor,Monitor 304,4,933.24,0.0,205.44
ORD10902,2025-01-15,Customer 9,Consumer,East,Chennai,Furniture,Chair,Chair 458,2,1412.53,0.2,399.13
ORD10903,2025-08-03,Customer 46,Home Office,North,Noida,Furniture,Chair,Chair 185,1,794.2,0.3,140.8
ORD10904,2025-08-28,Customer 160,Consumer,North,Delhi,Office Supplies,Paper,Paper 939,6,1441.98,0.2,452.85
ORD10905,2025-09-05,Customer 145,Home Office,West,Mumbai,Technology,Phone,Phone 900,3,1391.21,0.2,192.9
ORD10906,2025-06-23,Customer 68,Corporate,South,Kochi,Furniture,Chair,Chair 677,5,324.05,0.0,55.21
ORD10907,2025-07-31,Customer 160,Corporate,West,Pune,Office Supplies,Pen,Pen 249,6,312.3,0.2,40.71
ORD10908,2025-08-11,Customer 93,Consumer,East,Chennai,Furniture,Bookcase,Bookcase 570,1,154.38,0.2,37.73
ORD10909,2025-10-26,Customer 27,Corporate,North,Delhi,Technology,Laptop,Laptop 340,6,1389.56,0.0,296.73
ORD10910,2025-06-24,Customer 178,Consumer,South,Kochi,Furniture,Bookcase,Bookcase 460,7,794.53,0.1,77.67
ORD10911,2025-03-01,Customer 117,Home Office,West,Pune,Office Supplies,Binder,Binder 611,2,639.48,0.0,162.38
ORD10912,2025-01-22,Customer 112,Consumer,South,Kochi,Furniture,Chair,Chair 813,6,788.27,0.05,180.92
ORD10913,2025-06-18,Customer 5,Consumer,North,Noida,Office Supplies,Paper,Paper 241,5,1175.86,0.1,165.63
ORD10914,2025-01-26,Customer 195,Corporate,East,Hyderabad,Technology,Phone,Phone 204,4,1017.39,0.05,291.79
ORD10915,2025-02-18,Customer 74,Consumer,South,Bengaluru,Furniture,Chair,Chair 554,4,640.78,0.3,124.92
ORD10916,2025-08-27,Customer 153,Home Office,East,Hyderabad,Furniture,Chair,Chair 558,4,1049.83,0.05,142.71
ORD10917,2025-04-01,Customer 111,Consumer,West,Mumbai,Office Supplies,Pen,Pen 104,1,1328.23,0.0,122.02
ORD10918,2025-05-21,Customer 236,Corporate,East,Hyderabad,Furniture,Bookcase,Bookcase 709,8,1462.09,0.1,210.06
ORD10919,2025-03-19,Customer 21,Home Office,East,Chennai,Technology,Monitor,Monitor 624,4,1123.84,0.3,143.02
ORD10920,2025-07-03,Customer 159,Home Office,North,Noida,Office Supplies,Paper,Paper 109,2,412.14,0.1,58.59
ORD10921,2025-06-02,Customer 197,Home Office,South,Kochi,Office Supplies,Pen,Pen 542,4,549.01,0.0,173.11
ORD10922,2025-02-02,Customer 185,Home Office,West,Mumbai,Furniture,Chair,Chair 801,5,1168.94,0.1,208.21
ORD10923,2025-09-24,Customer 76,Consumer,North,Delhi,Office Supplies,Paper,Paper 544,5,983.7,0.3,64.27
ORD10924,2025-05-19,Customer 134,Consumer,East,Chennai,Office Supplies,Binder,Binder 117,3,211.31,0.0,26.41
ORD10925,2025-10-11,Customer 131,Corporate,West,Pune,Furniture,Table,Table 137,8,1444.38,0.0,245.54
ORD10926,2025-08-01,Customer 203,Home Office,West,Mumbai,Technology,Phone,Phone 219,3,1237.01,0.1,148.93
ORD10927,2025-06-25,Customer 147,Home Office,South,Bengaluru,Technology,Laptop,Laptop 901,1,495.13,0.3,14.81
ORD10928,2025-07-15,Customer 215,Corporate,North,Noida,Office Supplies,Pen,Pen 805,1,566.66,0.3,119.83
ORD10929,2025-03-19,Customer 106,Consumer,North,Noida,Office Supplies,Pen,Pen 767,8,248.6,0.05,48.7
ORD10930,2025-08-24,Customer 82,Consumer,North,Noida,Technology,Monitor,Monitor 937,2,450.71,0.05,99.66
ORD10931,2025-10-17,Customer 83,Home Office,East,Chennai,Technology,Phone,Phone 765,3,277.68,0.2,19.67
ORD10932,2025-06-08,Customer 240,Corporate,North,Delhi,Office Supplies,Pen,Pen 785,2,637.73,0.2,121.99
ORD10933,2025-08-21,Customer 185,Corporate,North,Delhi,Furniture,Table,Table 765,1,754.18,0.05,134.87
ORD10934,2025-07-20,Customer 239,Home Office,North,Delhi,Furniture,Table,Table 808,4,948.11,0.0,130.89
ORD10935,2025-03-08,Customer 94,Consumer,North,Noida,Office Supplies,Paper,Paper 691,1,571.58,0.05,194.23
ORD10936,2025-02-06,Customer 174,Consumer,South,Bengaluru,Technology,Phone,Phone 960,5,885.13,0.3,252.85
ORD10937,2025-12-29,Customer 248,Home Office,East,Chennai,Office Supplies,Binder,Binder 595,3,230.11,0.05,35.45
ORD10938,2025-03-13,Customer 235,Consumer,East,Hyderabad,Technology,Monitor,Monitor 235,8,923.53,0.0,291.39
ORD10939,2025-06-14,Customer 82,Consumer,West,Mumbai,Furniture,Bookcase,Bookcase 733,5,53.85,0.1,14.99
ORD10940,2025-07-21,Customer 94,Consumer,North,Delhi,Technology,Monitor,Monitor 402,6,889.27,0.05,256.62
ORD10941,2025-08-29,Customer 57,Consumer,West,Pune,Technology,Phone,Phone 581,5,1214.63,0.05,412.67
ORD10942,2025-09-30,Customer 246,Corporate,South,Kochi,Office Supplies,Pen,Pen 921,6,1137.6,0.05,364.88
ORD10943,2025-06-07,Customer 118,Corporate,West,Mumbai,Office Supplies,Pen,Pen 417,6,1169.86,0.05,401.19
ORD10944,2025-10-18,Customer 195,Home Office,East,Hyderabad,Furniture,Bookcase,Bookcase 913,6,742.51,0.0,71.76
ORD10945,2025-04-18,Customer 97,Home Office,South,Bengaluru,Office Supplies,Binder,Binder 421,8,863.2,0.2,112.6
ORD10946,2025-11-06,Customer 147,Consumer,South,Bengaluru,Technology,Monitor,Monitor 896,2,584.17,0.1,173.91
ORD10947,2025-03-02,Customer 50,Home Office,North,Delhi,Technology,Laptop,Laptop 470,7,1083.86,0.2,169.46
ORD10948,2025-09-07,Customer 161,Consumer,West,Mumbai,Technology,Phone,Phone 573,6,1185.7,0.2,188.12
ORD10949,2025-09-10,Customer 150,Home Office,West,Mumbai,Furniture,Table,Table 730,6,465.1,0.05,72.5
ORD10950,2025-12-06,Customer 99,Corporate,East,Hyderabad,Furniture,Chair,Chair 417,1,796.82,0.05,234.38
ORD10951,2025-06-25,Customer 40,Corporate,South,Kochi,Office Supplies,Pen,Pen 951,4,556.9,0.2,64.94
ORD10952,2025-07-15,Customer 232,Corporate,West,Mumbai,Furniture,Chair,Chair 909,5,1411.78,0.05,433.73
ORD10953,2025-07-02,Customer 181,Home Office,West,Pune,Furniture,Bookcase,Bookcase 757,8,1103.38,0.05,373.32
ORD10954,2025-07-04,Customer 242,Home Office,North,Delhi,Furniture,Bookcase,Bookcase 153,6,1086.72,0.3,263.01
ORD10955,2025-10-08,Customer 173,Corporate,West,Pune,Furniture,Chair,Chair 699,2,836.26,0.3,120.74
ORD10956,2025-01-05,Customer 212,Home Office,East,Hyderabad,Technology,Monitor,Monitor 517,6,1362.78,0.2,284.71
ORD10957,2025-02-24,Customer 78,Corporate,West,Pune,Technology,Laptop,Laptop 591,4,479.66,0.1,34.54
ORD10958,2025-12-09,Customer 137,Consumer,North,Delhi,Office Supplies,Binder,Binder 165,6,131.29,0.1,19.19
ORD10959,2025-06-21,Customer 17,Corporate,North,Delhi,Office Supplies,Pen,Pen 610,2,218.12,0.0,31.86
ORD10960,2025-01-18,Customer 233,Home Office,West,Mumbai,Furniture,Table,Table 519,1,1399.65,0.1,424.49
ORD10961,2025-10-16,Customer 174,Home Office,South,Kochi,Technology,Monitor,Monitor 771,8,1485.99,0.1,457.01
ORD10962,2025-04-07,Customer 167,Corporate,North,Noida,Office Supplies,Binder,Binder 990,7,1354.12,0.0,211.83
ORD10963,2025-05-03,Customer 166,Home Office,West,Pune,Furniture,Bookcase,Bookcase 710,4,191.01,0.2,42.58
ORD10964,2025-08-23,Customer 185,Consumer,West,Pune,Furniture,Bookcase,Bookcase 410,6,1435.51,0.1,227.06
ORD10965,2025-10-24,Customer 14,Consumer,South,Kochi,Furniture,Table,Table 640,4,1152.03,0.1,227.27
ORD10966,2025-05-08,Customer 127,Corporate,South,Kochi,Technology,Phone,Phone 607,5,440.7,0.0,150.3
ORD10967,2025-02-22,Customer 224,Home Office,East,Chennai,Furniture,Bookcase,Bookcase 201,8,1132.36,0.2,173.75
ORD10968,2025-05-10,Customer 115,Home Office,North,Delhi,Technology,Monitor,Monitor 190,8,1310.4,0.0,387.31
ORD10969,2025-03-01,Customer 190,Consumer,East,Chennai,Furniture,Chair,Chair 558,3,153.62,0.0,33.33
ORD10970,2025-03-31,Customer 250,Home Office,East,Chennai,Office Supplies,Paper,Paper 802,7,344.86,0.0,27.62
ORD10971,2025-01-30,Customer 2,Consumer,North,Noida,Office Supplies,Binder,Binder 618,1,1292.75,0.1,193.41
ORD10972,2025-12-13,Customer 124,Consumer,South,Bengaluru,Office Supplies,Paper,Paper 218,6,941.98,0.0,86.74
ORD10973,2025-02-20,Customer 9,Corporate,East,Hyderabad,Office Supplies,Paper,Paper 624,8,1276.07,0.2,57.61
ORD10974,2025-08-11,Customer 133,Consumer,West,Mumbai,Furniture,Table,Table 314,6,993.42,0.05,250.63
ORD10975,2025-03-10,Customer 153,Consumer,North,Noida,Office Supplies,Paper,Paper 530,5,902.32,0.1,56.41
ORD10976,2025-03-01,Customer 187,Corporate,North,Noida,Office Supplies,Paper,Paper 429,5,1416.8,0.2,278.54
ORD10977,2025-02-24,Customer 81,Corporate,East,Hyderabad,Furniture,Chair,Chair 921,2,609.57,0.1,123.89
ORD10978,2025-06-27,Customer 229,Home Office,South,Bengaluru,Technology,Phone,Phone 121,3,1372.62,0.3,256.52
ORD10979,2025-05-23,Customer 33,Home Office,North,Delhi,Furniture,Bookcase,Bookcase 407,1,978.08,0.05,227.54
ORD10980,2025-09-06,Customer 153,Home Office,East,Hyderabad,Furniture,Bookcase,Bookcase 193,5,1351.35,0.3,140.11
ORD10981,2025-01-23,Customer 237,Consumer,South,Bengaluru,Office Supplies,Pen,Pen 589,5,1327.77,0.3,243.87
ORD10982,2025-02-09,Customer 115,Home Office,East,Hyderabad,Furniture,Chair,Chair 758,6,255.25,0.0,75.77
ORD10983,2025-08-22,Customer 176,Consumer,East,Chennai,Technology,Laptop,Laptop 852,2,1082.22,0.1,107.05
ORD10984,2025-12-23,Customer 167,Consumer,West,Mumbai,Technology,Monitor,Monitor 836,5,720.25,0.3,217.16
ORD10985,2025-10-09,Customer 122,Home Office,North,Noida,Technology,Laptop,Laptop 474,2,266.52,0.2,84.17
ORD10986,2025-09-28,Customer 165,Consumer,East,Hyderabad,Technology,Laptop,Laptop 318,7,1404.94,0.0,132.54
ORD10987,2025-06-21,Customer 100,Consumer,West,Pune,Technology,Laptop,Laptop 734,8,606.58,0.3,135.85
ORD10988,2025-01-27,Customer 109,Consumer,South,Kochi,Furniture,Chair,Chair 734,8,1075.56,0.2,177.96
ORD10989,2025-09-26,Customer 130,Consumer,South,Kochi,Furniture,Table,Table 245,2,403.89,0.1,79.29
ORD10990,2025-05-22,Customer 105,Consumer,North,Delhi,Technology,Laptop,Laptop 818,8,212.88,0.0,49.57
ORD10991,2025-12-22,Customer 25,Consumer,North,Delhi,Furniture,Table,Table 174,6,638.31,0.1,175.33
ORD10992,2025-09-28,Customer 236,Consumer,South,Kochi,Furniture,Chair,Chair 457,1,564.27,0.3,89.38
ORD10993,2025-12-25,Customer 175,Home Office,South,Kochi,Office Supplies,Pen,Pen 831,8,635.37,0.05,173.99
ORD10994,2025-06-10,Customer 173,Home Office,West,Mumbai,Furniture,Bookcase,Bookcase 806,3,1214.0,0.1,316.44
ORD10995,2025-04-04,Customer 56,Corporate,East,Hyderabad,Office Supplies,Binder,Binder 437,5,1211.52,0.2,84.03
ORD10996,2025-11-25,Customer 205,Home Office,West,Mumbai,Furniture,Table,Table 113,1,1209.15,0.3,200.39
ORD10997,2025-11-02,Customer 38,Corporate,East,Hyderabad,Office Supplies,Paper,Paper 892,3,840.02,0.1,67.75
ORD10998,2025-05-23,Customer 198,Corporate,North,Noida,Furniture,Bookcase,Bookcase 304,7,541.66,0.2,140.17
ORD10999,2025-11-12,Customer 104,Home Office,North,Delhi,Office Supplies,Pen,Pen 786,2,897.67,0.2,208.41
ORD11000,2025-04-10,Customer 37,Consumer,South,Kochi,Furniture,Bookcase,Bookcase 947,2,1426.83,0.1,459.97
